,Unnamed: 0,Source,Target,Interaction
2758,5488,KAG9264569.1,KAG9283344.1,+
2759,5490,KAG9264569.1,KAG9283423.1,+
2760,8716,KAG9264588.1,KAG9276490.1,-
2761,8714,KAG9264588.1,KAG9277654.1,-
2762,516,KAG9264639.1,KAG9260612.1,?
2763,514,KAG9264639.1,KAG9267647.1,?
2764,515,KAG9264639.1,KAG9279496.1,?
2765,517,KAG9264639.1,KAG9282298.1,?
2766,2957,KAG9264693.1,KAG9277230.1,+
2767,2956,KAG9264693.1,KAG9277231.1,?
2768,362,KAG9264732.1,KAG9259854.1,+
2769,365,KAG9264732.1,KAG9279648.1,+
2770,363,KAG9264732.1,KAG9282484.1,?
2771,364,KAG9264732.1,KAG9282930.1,+
2772,361,KAG9264732.1,KAG9283514.1,?
2773,1733,KAG9264743.1,KAG9265274.1,?
2774,36,KAG9264757.1,KAG9268738.1,?
2775,51,KAG9264757.1,KAG9271466.1,?
2776,4536,KAG9264769.1,KAG9261950.1,+
2777,4534,KAG9264769.1,KAG9264569.1,?
2778,4535,KAG9264769.1,KAG9268793.1,+
2779,4868,KAG9264773.1,KAG9260606.1,?
2780,4871,KAG9264773.1,KAG9264408.1,+
2781,4870,KAG9264773.1,KAG9264409.1,+
2782,4869,KAG9264773.1,KAG9264411.1,+
2783,4873,KAG9264773.1,KAG9266914.1,+
2784,4874,KAG9264773.1,KAG9277739.1,-
2785,22886,KAG9264783.1,KAG9262113.1,?
2786,22885,KAG9264783.1,KAG9270732.1,?
2787,22880,KAG9264783.1,KAG9282759.1,?
2788,7016,KAG9264848.1,KAG9263807.1,-
2789,6526,KAG9264931.1,KAG9270760.1,+
2790,6525,KAG9264931.1,KAG9272585.1,+
2791,1187,KAG9264961.1,KAG9260384.1,+
2792,1186,KAG9264961.1,KAG9265518.1,+
2793,1188,KAG9264961.1,KAG9268471.1,+
2794,1943,KAG9264961.1,KAG9271938.1,?
2795,1185,KAG9264961.1,KAG9272737.1,-
2796,1944,KAG9264961.1,KAG9280725.1,?
2797,1189,KAG9264961.1,KAG9281130.1,?
2798,5389,KAG9265048.1,KAG9260118.1,?
2799,5359,KAG9265048.1,KAG9260309.1,?
2800,5401,KAG9265048.1,KAG9260364.1,?
2801,5343,KAG9265048.1,KAG9260860.1,?
2802,5356,KAG9265048.1,KAG9260863.1,?
2803,5395,KAG9265048.1,KAG9261681.1,?
2804,5411,KAG9265048.1,KAG9262279.1,?
2805,5362,KAG9265048.1,KAG9262416.1,?
2806,5331,KAG9265048.1,KAG9262476.1,?
2807,5392,KAG9265048.1,KAG9263486.1,?
2808,5325,KAG9265048.1,KAG9265048.1,?
2809,5416,KAG9265048.1,KAG9266944.1,?
2810,5407,KAG9265048.1,KAG9267447.1,?
2811,5281,KAG9265048.1,KAG9267847.1,?
2812,5364,KAG9265048.1,KAG9268012.1,?
2813,5326,KAG9265048.1,KAG9268760.1,?
2814,5292,KAG9265048.1,KAG9268765.1,?
2815,5398,KAG9265048.1,KAG9269909.1,?
2816,5280,KAG9265048.1,KAG9270239.1,?
2817,5358,KAG9265048.1,KAG9270429.1,?
2818,5324,KAG9265048.1,KAG9270506.1,?
2819,5317,KAG9265048.1,KAG9270720.1,?
2820,5370,KAG9265048.1,KAG9271436.1,?
2821,5400,KAG9265048.1,KAG9271877.1,?
2822,5363,KAG9265048.1,KAG9272007.1,?
2823,5318,KAG9265048.1,KAG9272194.1,?
2824,5319,KAG9265048.1,KAG9272231.1,?
2825,5414,KAG9265048.1,KAG9272469.1,?
2826,5303,KAG9265048.1,KAG9272545.1,?
2827,5340,KAG9265048.1,KAG9272637.1,?
2828,5393,KAG9265048.1,KAG9273768.1,?
2829,5339,KAG9265048.1,KAG9274501.1,?
2830,5277,KAG9265048.1,KAG9275137.1,?
2831,5345,KAG9265048.1,KAG9275414.1,?
2832,5383,KAG9265048.1,KAG9275426.1,?
2833,5320,KAG9265048.1,KAG9276139.1,?
2834,5373,KAG9265048.1,KAG9277004.1,?
2835,5302,KAG9265048.1,KAG9277268.1,?
2836,5396,KAG9265048.1,KAG9277408.1,?
2837,5329,KAG9265048.1,KAG9277462.1,?
2838,5355,KAG9265048.1,KAG9278562.1,?
2839,5403,KAG9265048.1,KAG9278912.1,?
2840,5388,KAG9265048.1,KAG9280709.1,?
2841,5367,KAG9265048.1,KAG9282016.1,?
2842,5353,KAG9265048.1,KAG9282321.1,?
2843,5338,KAG9265048.1,KAG9282482.1,?
2844,5360,KAG9265048.1,KAG9283030.1,?
2845,1664,KAG9265102.1,KAG9278249.1,-
2846,8869,KAG9265126.1,KAG9259909.1,?
2847,8816,KAG9265126.1,KAG9260005.1,+
2848,8839,KAG9265126.1,KAG9261740.1,?
2849,8864,KAG9265126.1,KAG9262340.1,?
2850,8818,KAG9265126.1,KAG9263037.1,+
2851,8878,KAG9265126.1,KAG9263067.1,?
2852,8865,KAG9265126.1,KAG9263264.1,+
2853,8857,KAG9265126.1,KAG9263807.1,?
2854,8831,KAG9265126.1,KAG9263851.1,+
2855,8848,KAG9265126.1,KAG9264411.1,+
2856,8855,KAG9265126.1,KAG9264429.1,?
2857,8826,KAG9265126.1,KAG9264639.1,?
2858,8886,KAG9265126.1,KAG9265568.1,+
2859,8858,KAG9265126.1,KAG9266613.1,?
2860,8859,KAG9265126.1,KAG9267571.1,+
2861,6823,KAG9265126.1,KAG9267961.1,+
2862,6826,KAG9265126.1,KAG9267998.1,+
2863,8844,KAG9265126.1,KAG9268601.1,+
2864,8845,KAG9265126.1,KAG9269509.1,+
2865,6835,KAG9265126.1,KAG9270348.1,+
2866,8846,KAG9265126.1,KAG9270492.1,+
2867,6815,KAG9265126.1,KAG9270769.1,?
2868,8842,KAG9265126.1,KAG9272183.1,+
2869,8834,KAG9265126.1,KAG9273119.1,+
2870,8837,KAG9265126.1,KAG9273424.1,-
2871,6822,KAG9265126.1,KAG9273425.1,-
2872,8836,KAG9265126.1,KAG9273473.1,-
2873,8824,KAG9265126.1,KAG9274038.1,?
2874,8890,KAG9265126.1,KAG9274070.1,?
2875,8873,KAG9265126.1,KAG9274257.1,+
2876,8875,KAG9265126.1,KAG9274495.1,?
2877,8872,KAG9265126.1,KAG9274759.1,+
2878,6837,KAG9265126.1,KAG9275059.1,+
2879,8817,KAG9265126.1,KAG9275581.1,-
2880,8830,KAG9265126.1,KAG9275980.1,+
2881,8829,KAG9265126.1,KAG9276045.1,+
2882,8868,KAG9265126.1,KAG9276303.1,?
2883,8887,KAG9265126.1,KAG9276393.1,+
2884,8851,KAG9265126.1,KAG9276545.1,?
2885,8876,KAG9265126.1,KAG9277037.1,?
2886,8877,KAG9265126.1,KAG9277908.1,+
2887,8856,KAG9265126.1,KAG9279271.1,?
2888,8838,KAG9265126.1,KAG9279896.1,?
2889,8888,KAG9265126.1,KAG9279931.1,+
2890,8825,KAG9265126.1,KAG9280306.1,+
2891,8854,KAG9265126.1,KAG9280856.1,?
2892,8883,KAG9265126.1,KAG9281482.1,+
2893,8827,KAG9265126.1,KAG9281858.1,?
2894,8833,KAG9265126.1,KAG9282543.1,?
2895,8867,KAG9265126.1,KAG9282614.1,-
2896,8879,KAG9265126.1,KAG9283046.1,+
2897,6832,KAG9265126.1,KAG9283344.1,+
2898,6829,KAG9265126.1,KAG9283583.1,+
2899,1670,KAG9265159.1,KAG9259725.1,?
2900,1665,KAG9265159.1,KAG9260832.1,+
2901,1663,KAG9265159.1,KAG9264203.1,+
2902,1666,KAG9265159.1,KAG9265183.1,?
2903,1668,KAG9265159.1,KAG9270766.1,-
2904,1664,KAG9265159.1,KAG9283483.1,-
2905,2787,KAG9265192.1,KAG9260434.1,-
2906,2786,KAG9265192.1,KAG9271954.1,-
2907,20358,KAG9265201.1,KAG9259538.1,?
2908,20395,KAG9265201.1,KAG9259635.1,?
2909,20348,KAG9265201.1,KAG9260513.1,?
2910,20219,KAG9265201.1,KAG9260555.1,?
2911,20238,KAG9265201.1,KAG9260703.1,?
2912,20320,KAG9265201.1,KAG9260860.1,?
2913,20349,KAG9265201.1,KAG9261064.1,?
2914,20303,KAG9265201.1,KAG9262223.1,?
2915,20245,KAG9265201.1,KAG9262404.1,?
2916,20410,KAG9265201.1,KAG9262421.1,?
2917,20400,KAG9265201.1,KAG9262430.1,?
2918,20326,KAG9265201.1,KAG9262480.1,?
2919,20285,KAG9265201.1,KAG9262974.1,?
2920,20355,KAG9265201.1,KAG9263083.1,?
2921,20325,KAG9265201.1,KAG9263256.1,?
2922,20377,KAG9265201.1,KAG9263653.1,?
2923,20391,KAG9265201.1,KAG9263703.1,?
2924,20311,KAG9265201.1,KAG9263768.1,?
2925,20438,KAG9265201.1,KAG9263857.1,?
2926,20367,KAG9265201.1,KAG9263993.1,?
2927,20366,KAG9265201.1,KAG9264453.1,?
2928,20374,KAG9265201.1,KAG9264622.1,?
2929,20297,KAG9265201.1,KAG9264637.1,?
2930,20376,KAG9265201.1,KAG9264742.1,?
2931,20316,KAG9265201.1,KAG9264767.1,?
2932,20429,KAG9265201.1,KAG9265027.1,?
2933,20405,KAG9265201.1,KAG9265201.1,?
2934,20408,KAG9265201.1,KAG9265382.1,?
2935,20435,KAG9265201.1,KAG9265638.1,?
2936,20318,KAG9265201.1,KAG9265910.1,?
2937,20362,KAG9265201.1,KAG9266274.1,?
2938,20333,KAG9265201.1,KAG9266359.1,?
2939,20312,KAG9265201.1,KAG9266571.1,?
2940,20334,KAG9265201.1,KAG9266932.1,?
2941,20308,KAG9265201.1,KAG9267092.1,?
2942,20204,KAG9265201.1,KAG9267157.1,?
2943,20431,KAG9265201.1,KAG9267250.1,?
2944,20436,KAG9265201.1,KAG9267447.1,?
2945,20361,KAG9265201.1,KAG9268012.1,?
2946,20399,KAG9265201.1,KAG9268455.1,?
2947,20433,KAG9265201.1,KAG9268633.1,?
2948,20337,KAG9265201.1,KAG9268887.1,?
2949,20411,KAG9265201.1,KAG9268936.1,?
2950,20269,KAG9265201.1,KAG9268969.1,?
2951,20315,KAG9265201.1,KAG9269140.1,?
2952,20298,KAG9265201.1,KAG9269236.1,?
2953,20217,KAG9265201.1,KAG9269430.1,?
2954,20424,KAG9265201.1,KAG9269909.1,?
2955,20387,KAG9265201.1,KAG9269993.1,?
2956,20211,KAG9265201.1,KAG9270015.1,?
2957,20437,KAG9265201.1,KAG9270705.1,?
2958,20282,KAG9265201.1,KAG9270846.1,?
2959,20382,KAG9265201.1,KAG9272106.1,?
2960,20286,KAG9265201.1,KAG9272194.1,?
2961,20379,KAG9265201.1,KAG9272391.1,?
2962,20380,KAG9265201.1,KAG9273012.1,?
2963,20210,KAG9265201.1,KAG9273063.1,?
2964,20289,KAG9265201.1,KAG9273191.1,?
2965,20324,KAG9265201.1,KAG9273502.1,?
2966,20419,KAG9265201.1,KAG9273768.1,?
2967,20418,KAG9265201.1,KAG9274001.1,?
2968,20398,KAG9265201.1,KAG9274020.1,?
2969,20373,KAG9265201.1,KAG9274094.1,?
2970,20403,KAG9265201.1,KAG9275052.1,?
2971,20250,KAG9265201.1,KAG9275167.1,?
2972,20332,KAG9265201.1,KAG9275414.1,?
2973,20330,KAG9265201.1,KAG9275483.1,?
2974,20313,KAG9265201.1,KAG9276237.1,?
2975,20441,KAG9265201.1,KAG9276257.1,?
2976,20356,KAG9265201.1,KAG9276532.1,?
2977,20207,KAG9265201.1,KAG9276696.1,?
2978,20352,KAG9265201.1,KAG9277474.1,?
2979,20208,KAG9265201.1,KAG9278225.1,?
2980,20292,KAG9265201.1,KAG9278789.1,?
2981,20309,KAG9265201.1,KAG9279317.1,?
2982,20295,KAG9265201.1,KAG9279393.1,?
2983,20310,KAG9265201.1,KAG9279492.1,?
2984,20319,KAG9265201.1,KAG9279527.1,?
2985,20384,KAG9265201.1,KAG9279530.1,?
2986,20199,KAG9265201.1,KAG9279911.1,?
2987,20203,KAG9265201.1,KAG9280587.1,?
2988,20407,KAG9265201.1,KAG9280709.1,?
2989,20342,KAG9265201.1,KAG9280857.1,?
2990,20351,KAG9265201.1,KAG9281179.1,?
2991,20327,KAG9265201.1,KAG9281210.1,?
2992,20409,KAG9265201.1,KAG9282508.1,?
2993,20372,KAG9265201.1,KAG9282801.1,?
2994,20442,KAG9265201.1,KAG9282824.1,?
2995,20371,KAG9265201.1,KAG9283094.1,?
2996,2839,KAG9265208.1,KAG9263448.1,-
2997,2837,KAG9265208.1,KAG9264255.1,+
2998,2832,KAG9265208.1,KAG9269684.1,-
2999,2834,KAG9265208.1,KAG9273957.1,-
3000,2833,KAG9265208.1,KAG9277279.1,-
3001,2829,KAG9265208.1,KAG9277923.1,-
3002,2838,KAG9265208.1,KAG9278337.1,-
3003,1855,KAG9265208.1,KAG9279372.1,-
3004,7802,KAG9265253.1,KAG9263807.1,-
3005,7801,KAG9265253.1,KAG9273957.1,?
3006,3017,KAG9265256.1,KAG9261265.1,+
3007,1931,KAG9265256.1,KAG9267612.1,?
3008,1937,KAG9265256.1,KAG9267911.1,-
3009,1933,KAG9265256.1,KAG9269882.1,+
3010,1934,KAG9265256.1,KAG9273457.1,?
3011,2036,KAG9265274.1,KAG9260731.1,+
3012,5446,KAG9265306.1,KAG9263268.1,+
3013,4169,KAG9265306.1,KAG9265633.1,+
3014,3970,KAG9265347.1,KAG9259912.1,+
3015,5287,KAG9265347.1,KAG9260197.1,?
3016,5294,KAG9265347.1,KAG9263668.1,+
3017,5284,KAG9265347.1,KAG9266044.1,+
3018,5281,KAG9265347.1,KAG9266270.1,+
3019,3968,KAG9265347.1,KAG9268603.1,-
3020,5286,KAG9265347.1,KAG9270998.1,?
3021,5291,KAG9265347.1,KAG9271414.1,?
3022,5290,KAG9265347.1,KAG9271990.1,+
3023,5288,KAG9265347.1,KAG9280168.1,+
3024,5282,KAG9265347.1,KAG9280813.1,+
3025,6351,KAG9265361.1,KAG9261977.1,+
3026,4813,KAG9265361.1,KAG9265614.1,?
3027,4814,KAG9265361.1,KAG9267104.1,+
3028,4818,KAG9265361.1,KAG9269798.1,+
3029,4819,KAG9265361.1,KAG9273957.1,+
3030,4817,KAG9265361.1,KAG9277258.1,?
3031,4255,KAG9265376.1,KAG9260881.1,+
3032,4252,KAG9265376.1,KAG9262340.1,+
3033,4251,KAG9265376.1,KAG9263879.1,?
3034,5554,KAG9265376.1,KAG9267014.1,+
3035,4245,KAG9265376.1,KAG9267427.1,+
3036,4248,KAG9265376.1,KAG9268365.1,?
3037,5551,KAG9265376.1,KAG9268478.1,?
3038,4244,KAG9265376.1,KAG9272766.1,+
3039,4246,KAG9265376.1,KAG9273314.1,+
3040,4253,KAG9265376.1,KAG9279336.1,+
3041,6326,KAG9265460.1,KAG9259912.1,-
3042,6318,KAG9265460.1,KAG9260731.1,-
3043,8226,KAG9265460.1,KAG9260832.1,-
3044,6323,KAG9265460.1,KAG9268183.1,-
3045,6321,KAG9265460.1,KAG9268927.1,-
3046,6319,KAG9265460.1,KAG9280827.1,-
3047,6322,KAG9265460.1,KAG9282252.1,?
3048,6324,KAG9265460.1,KAG9282484.1,-
3049,6352,KAG9265461.1,KAG9278537.1,?
3050,522,KAG9265462.1,KAG9271729.1,?
3051,523,KAG9265462.1,KAG9274816.1,?
3052,613,KAG9265489.1,KAG9260512.1,-
3053,3926,KAG9265499.1,KAG9274078.1,?
3054,3639,KAG9265506.1,KAG9277308.1,+
3055,6962,KAG9265632.1,KAG9260731.1,-
3056,9270,KAG9265632.1,KAG9260932.1,?
3057,9276,KAG9265632.1,KAG9264569.1,+
3058,6963,KAG9265632.1,KAG9267988.1,+
3059,9274,KAG9265632.1,KAG9268478.1,?
3060,9268,KAG9265632.1,KAG9272231.1,-
3061,9275,KAG9265632.1,KAG9275630.1,?
3062,9273,KAG9265632.1,KAG9277734.1,?
3063,9271,KAG9265632.1,KAG9280708.1,+
3064,9266,KAG9265632.1,KAG9283483.1,-
3065,4927,KAG9265651.1,KAG9282715.1,+
3066,1765,KAG9265716.1,KAG9259423.1,-
3067,5836,KAG9265738.1,KAG9263395.1,-
3068,5834,KAG9265738.1,KAG9267287.1,?
3069,5833,KAG9265738.1,KAG9271938.1,-
3070,4549,KAG9265738.1,KAG9278934.1,?
3071,3769,KAG9265890.1,KAG9262232.1,-
3072,3771,KAG9265890.1,KAG9270760.1,+
3073,3768,KAG9265890.1,KAG9271404.1,+
3074,3770,KAG9265890.1,KAG9273820.1,+
3075,3767,KAG9265890.1,KAG9274619.1,-
3076,3773,KAG9265890.1,KAG9276490.1,-
3077,4323,KAG9265892.1,KAG9268494.1,?
3078,6279,KAG9265899.1,KAG9281523.1,+
3079,820,KAG9265914.1,KAG9267439.1,?
3080,6461,KAG9265958.1,KAG9267104.1,+
3081,3811,KAG9265964.1,KAG9260121.1,+
3082,5153,KAG9265964.1,KAG9260375.1,?
3083,5145,KAG9265964.1,KAG9260434.1,-
3084,5147,KAG9265964.1,KAG9260832.1,+
3085,5154,KAG9265964.1,KAG9260904.1,?
3086,5170,KAG9265964.1,KAG9261109.1,-
3087,5136,KAG9265964.1,KAG9262117.1,-
3088,5157,KAG9265964.1,KAG9263807.1,-
3089,5139,KAG9265964.1,KAG9264203.1,+
3090,5159,KAG9265964.1,KAG9265964.1,?
3091,5143,KAG9265964.1,KAG9267104.1,?
3092,3816,KAG9265964.1,KAG9267710.1,?
3093,3828,KAG9265964.1,KAG9268149.1,+
3094,3827,KAG9265964.1,KAG9268729.1,-
3095,3830,KAG9265964.1,KAG9269212.1,?
3096,5151,KAG9265964.1,KAG9270037.1,-
3097,5155,KAG9265964.1,KAG9271095.1,?
3098,5167,KAG9265964.1,KAG9271177.1,?
3099,5135,KAG9265964.1,KAG9271470.1,-
3100,5158,KAG9265964.1,KAG9271692.1,?
3101,5173,KAG9265964.1,KAG9271745.1,+
3102,3822,KAG9265964.1,KAG9272624.1,?
3103,5171,KAG9265964.1,KAG9273051.1,?
3104,5152,KAG9265964.1,KAG9273355.1,-
3105,3826,KAG9265964.1,KAG9273368.1,+
3106,5150,KAG9265964.1,KAG9273473.1,+
3107,5169,KAG9265964.1,KAG9275488.1,-
3108,3820,KAG9265964.1,KAG9277258.1,-
3109,5161,KAG9265964.1,KAG9277825.1,?
3110,3817,KAG9265964.1,KAG9278249.1,?
3111,5140,KAG9265964.1,KAG9279090.1,-
3112,5146,KAG9265964.1,KAG9279787.1,-
3113,3824,KAG9265964.1,KAG9281080.1,-
3114,5149,KAG9265964.1,KAG9281198.1,?
3115,5164,KAG9265964.1,KAG9281541.1,+
3116,5160,KAG9265964.1,KAG9282442.1,?
3117,3825,KAG9265964.1,KAG9282614.1,?
3118,3821,KAG9265964.1,KAG9283215.1,+
3119,4044,KAG9265974.1,KAG9263678.1,+
3120,4043,KAG9265974.1,KAG9270430.1,+
3121,4041,KAG9265974.1,KAG9274619.1,-
3122,4038,KAG9265974.1,KAG9275618.1,?
3123,4040,KAG9265974.1,KAG9279090.1,-
3124,4039,KAG9265974.1,KAG9283483.1,-
3125,14235,KAG9266101.1,KAG9261690.1,?
3126,14229,KAG9266101.1,KAG9266101.1,?
3127,14218,KAG9266101.1,KAG9278819.1,?
3128,14222,KAG9266101.1,KAG9283246.1,?
3129,8274,KAG9266117.1,KAG9259779.1,+
3130,8294,KAG9266117.1,KAG9260261.1,?
3131,4937,KAG9266117.1,KAG9260499.1,?
3132,6442,KAG9266117.1,KAG9261141.1,?
3133,4922,KAG9266117.1,KAG9261201.1,?
3134,8278,KAG9266117.1,KAG9261691.1,?
3135,6434,KAG9266117.1,KAG9262232.1,+
3136,6427,KAG9266117.1,KAG9262641.1,+
3137,8291,KAG9266117.1,KAG9262930.1,?
3138,4929,KAG9266117.1,KAG9262988.1,?
3139,4927,KAG9266117.1,KAG9263256.1,?
3140,8286,KAG9266117.1,KAG9263964.1,+
3141,6443,KAG9266117.1,KAG9264568.1,+
3142,8288,KAG9266117.1,KAG9264706.1,+
3143,4923,KAG9266117.1,KAG9265048.1,?
3144,4942,KAG9266117.1,KAG9265201.1,?
3145,8290,KAG9266117.1,KAG9265588.1,?
3146,8281,KAG9266117.1,KAG9266142.1,?
3147,8271,KAG9266117.1,KAG9267104.1,+
3148,4946,KAG9266117.1,KAG9267447.1,?
3149,8289,KAG9266117.1,KAG9267703.1,-
3150,8270,KAG9266117.1,KAG9267915.1,?
3151,8287,KAG9266117.1,KAG9267997.1,+
3152,6437,KAG9266117.1,KAG9268365.1,+
3153,6436,KAG9266117.1,KAG9268478.1,?
3154,6440,KAG9266117.1,KAG9269196.1,+
3155,8283,KAG9266117.1,KAG9269944.1,-
3156,6445,KAG9266117.1,KAG9270574.1,?
3157,4945,KAG9266117.1,KAG9271864.1,?
3158,4943,KAG9266117.1,KAG9273768.1,?
3159,4912,KAG9266117.1,KAG9273919.1,?
3160,8284,KAG9266117.1,KAG9273957.1,+
3161,4926,KAG9266117.1,KAG9274501.1,?
3162,4911,KAG9266117.1,KAG9275137.1,?
3163,4928,KAG9266117.1,KAG9275414.1,?
3164,8293,KAG9266117.1,KAG9276490.1,+
3165,6435,KAG9266117.1,KAG9276909.1,?
3166,4944,KAG9266117.1,KAG9277408.1,?
3167,8292,KAG9266117.1,KAG9278337.1,+
3168,8275,KAG9266117.1,KAG9278754.1,+
3169,4939,KAG9266117.1,KAG9279530.1,?
3170,6432,KAG9266117.1,KAG9280082.1,+
3171,4934,KAG9266117.1,KAG9280861.1,?
3172,6433,KAG9266117.1,KAG9281187.1,?
3173,4935,KAG9266117.1,KAG9282016.1,?
3174,8279,KAG9266117.1,KAG9282591.1,-
3175,6441,KAG9266117.1,KAG9282614.1,+
3176,8280,KAG9266117.1,KAG9282715.1,?
3177,6431,KAG9266117.1,KAG9283389.1,+
3178,8269,KAG9266117.1,KAG9283483.1,?
3179,8268,KAG9266117.1,KAG9283635.1,+
3180,3694,KAG9266142.1,KAG9260832.1,+
3181,2464,KAG9266142.1,KAG9260902.1,+
3182,3715,KAG9266142.1,KAG9260913.1,+
3183,3693,KAG9266142.1,KAG9261212.1,+
3184,3708,KAG9266142.1,KAG9262952.1,-
3185,3720,KAG9266142.1,KAG9263678.1,-
3186,3719,KAG9266142.1,KAG9264063.1,-
3187,2477,KAG9266142.1,KAG9264903.1,?
3188,3684,KAG9266142.1,KAG9265319.1,+
3189,3711,KAG9266142.1,KAG9266663.1,+
3190,3689,KAG9266142.1,KAG9267104.1,+
3191,3687,KAG9266142.1,KAG9267915.1,-
3192,3686,KAG9266142.1,KAG9268748.1,+
3193,3717,KAG9266142.1,KAG9268815.1,-
3194,3726,KAG9266142.1,KAG9269212.1,-
3195,3702,KAG9266142.1,KAG9271079.1,+
3196,2479,KAG9266142.1,KAG9271889.1,+
3197,2466,KAG9266142.1,KAG9271954.1,+
3198,3699,KAG9266142.1,KAG9273424.1,?
3199,3705,KAG9266142.1,KAG9273502.1,-
3200,2480,KAG9266142.1,KAG9274257.1,-
3201,3713,KAG9266142.1,KAG9274611.1,+
3202,2468,KAG9266142.1,KAG9275760.1,+
3203,2482,KAG9266142.1,KAG9275789.1,-
3204,3712,KAG9266142.1,KAG9276257.1,+
3205,3718,KAG9266142.1,KAG9276745.1,+
3206,3727,KAG9266142.1,KAG9278337.1,?
3207,3721,KAG9266142.1,KAG9278491.1,?
3208,3714,KAG9266142.1,KAG9278531.1,-
3209,3728,KAG9266142.1,KAG9279052.1,?
3210,3704,KAG9266142.1,KAG9280093.1,+
3211,3696,KAG9266142.1,KAG9280827.1,+
3212,3688,KAG9266142.1,KAG9281858.1,-
3213,3722,KAG9266142.1,KAG9282552.1,+
3214,3685,KAG9266142.1,KAG9282578.1,+
3215,2478,KAG9266142.1,KAG9282614.1,?
3216,2474,KAG9266142.1,KAG9282642.1,+
3217,558,KAG9266161.1,KAG9260361.1,+
3218,556,KAG9266161.1,KAG9263395.1,+
3219,557,KAG9266161.1,KAG9264629.1,?
3220,554,KAG9266161.1,KAG9266998.1,?
3221,263,KAG9266161.1,KAG9269882.1,-
3222,560,KAG9266161.1,KAG9275460.1,?
3223,559,KAG9266161.1,KAG9282614.1,+
3224,4182,KAG9266181.1,KAG9260772.1,+
3225,5474,KAG9266181.1,KAG9260878.1,?
3226,4185,KAG9266181.1,KAG9262068.1,+
3227,5484,KAG9266181.1,KAG9262158.1,-
3228,4186,KAG9266181.1,KAG9265461.1,+
3229,5485,KAG9266181.1,KAG9268729.1,-
3230,5482,KAG9266181.1,KAG9270430.1,-
3231,5478,KAG9266181.1,KAG9272586.1,-
3232,4184,KAG9266181.1,KAG9275034.1,-
3233,5476,KAG9266181.1,KAG9277258.1,-
3234,5483,KAG9266181.1,KAG9280874.1,+
3235,5479,KAG9266181.1,KAG9281146.1,-
3236,5487,KAG9266181.1,KAG9281482.1,-
3237,5480,KAG9266181.1,KAG9282715.1,-
3238,5488,KAG9266181.1,KAG9282868.1,-
3239,3258,KAG9266208.1,KAG9260368.1,-
3240,3259,KAG9266208.1,KAG9260434.1,-
3241,3283,KAG9266208.1,KAG9260526.1,+
3242,2142,KAG9266208.1,KAG9260548.1,+
3243,2124,KAG9266208.1,KAG9260731.1,?
3244,3260,KAG9266208.1,KAG9260832.1,-
3245,3266,KAG9266208.1,KAG9261019.1,+
3246,3255,KAG9266208.1,KAG9261199.1,-
3247,3274,KAG9266208.1,KAG9261550.1,+
3248,2128,KAG9266208.1,KAG9261722.1,+
3249,3271,KAG9266208.1,KAG9261850.1,?
3250,3298,KAG9266208.1,KAG9263848.1,+
3251,3263,KAG9266208.1,KAG9263851.1,+
3252,2144,KAG9266208.1,KAG9264903.1,+
3253,2151,KAG9266208.1,KAG9264931.1,+
3254,2125,KAG9266208.1,KAG9265044.1,+
3255,2136,KAG9266208.1,KAG9265921.1,+
3256,3252,KAG9266208.1,KAG9267896.1,+
3257,3257,KAG9266208.1,KAG9268240.1,-
3258,3291,KAG9266208.1,KAG9269590.1,?
3259,3289,KAG9266208.1,KAG9269798.1,-
3260,3273,KAG9266208.1,KAG9270734.1,-
3261,3288,KAG9266208.1,KAG9270760.1,?
3262,3287,KAG9266208.1,KAG9272586.1,+
3263,2135,KAG9266208.1,KAG9273708.1,+
3264,3307,KAG9266208.1,KAG9273750.1,?
3265,3290,KAG9266208.1,KAG9274078.1,+
3266,3270,KAG9266208.1,KAG9274829.1,+
3267,3293,KAG9266208.1,KAG9274838.1,?
3268,3268,KAG9266208.1,KAG9275052.1,-
3269,3262,KAG9266208.1,KAG9276045.1,+
3270,2153,KAG9266208.1,KAG9276064.1,?
3271,2150,KAG9266208.1,KAG9279319.1,+
3272,3295,KAG9266208.1,KAG9279320.1,+
3273,3303,KAG9266208.1,KAG9279324.1,?
3274,3299,KAG9266208.1,KAG9280665.1,+
3275,3254,KAG9266208.1,KAG9281858.1,-
3276,3272,KAG9266208.1,KAG9282718.1,?
3277,2143,KAG9266208.1,KAG9283297.1,+
3278,3304,KAG9266208.1,KAG9283461.1,+
3279,3251,KAG9266208.1,KAG9283483.1,-
3280,3300,KAG9266208.1,KAG9283745.1,+
3281,879,KAG9266240.1,KAG9267104.1,?
3282,4572,KAG9266279.1,KAG9265347.1,+
3283,4999,KAG9266292.1,KAG9259576.1,+
3284,4998,KAG9266292.1,KAG9259723.1,+
3285,6568,KAG9266292.1,KAG9260005.1,+
3286,4997,KAG9266292.1,KAG9260121.1,+
3287,6574,KAG9266292.1,KAG9262887.1,?
3288,6583,KAG9266292.1,KAG9263211.1,+
3289,4996,KAG9266292.1,KAG9263346.1,?
3290,5003,KAG9266292.1,KAG9264368.1,+
3291,6585,KAG9266292.1,KAG9264706.1,?
3292,6575,KAG9266292.1,KAG9264736.1,?
3293,5000,KAG9266292.1,KAG9265858.1,?
3294,6586,KAG9266292.1,KAG9266645.1,+
3295,4989,KAG9266292.1,KAG9266695.1,+
